LBRRY_CD,LBRRY_NM,LBRRY_LA,LBRRY_LO,OPNNG_TIME,CLOSEDON_DC
26603,광양용강도서관,34.9741298,127.607381,자료실 월~금 09:00~22:00 / 토~일 09:00~17:00,매월 세번째 금요일 / 일요일을 제외한 법정공휴일
26700,광산구립장덕도서관,35.1910934,126.8140936,(평일) 09:00~18:00 (주말) 09:00~17:00,"매월 첫째주, 셋째주 월요일 / 법정공휴일"
26701,광산구립이야기꽃도서관,35.1484289,126.7798985,(평일) 09:00~18:00 (주말) 09:00~17:00,"매월 첫째주, 셋째주 월요일 / 법정공휴일"
26702,광산구립첨단도서관,35.2167923,126.832239,(평일) 09:00~18:00 (주말) 09:00~17:00,"매월 둘째주, 넷째주 월요일 / 법정공휴일"
26703,광산구립운남어린이도서관,35.1730207,126.8219798,(평일) 09:00~18:00 (주말) 09:00~17:00,"매월 둘째주, 넷째주 월요일 / 법정공휴일"
26704,광산구립신가도서관,35.1827519,126.8285849,(평일) 09:00~18:00 (주말) 09:00~17:00,"매월 첫째주, 셋째주 월요일 / 법정공휴일"
26900,동해시립북삼도서관,37.4926885,129.1044104,09:00 ~ 23:00,매주 금요일
26901,동해시립발한도서관,37.5482038,129.1059792,09:00~22:00,매주 금요일
26902,이도작은도서관,37.4800496,129.1088441,09:00 ~ 17:00,매주 금요일
26903,무릉작은도서관,37.4882653,129.0682535,09:00 ~ 17:00,매주 금요일
26904,등대작은도서관,37.5586983,129.114202,09:00 ~ 17:00,매주 월요일
27200,울산동부도서관,35.5282078,129.4250825,09:00~22:00,"매주 월요일 / 국가지정공휴일, 특별한 사유로 관장이 공고한 날"
26500,강동구립성내도서관,37.5327964,127.1333283,평일 : 9시 ~ 18시 (종합자료실 22시까지) / 주말 9시 ~17시,매주 월요일 / 법정공휴일(일요일 제외)
26501,강동구립해공도서관,37.5443685,127.126709,평일 : 9시 ~ 18시 (종합자료실 22시) / 주말 9시 ~17시,매주 화요일 / 법정공휴일(일요일 제외)
26504,강동구립강일도서관,37.5650504,127.1738009,"평일 : 9시 ~ 22시 (어린이자료실 18시, 종합자료실 22시) / 주말  9시 ~17시",매주 화요일 / 법정공휴일(일요일 제외)
26505,강동구립암사도서관,37.5528007,127.1333457,평일 : 9시 ~ 18시 (종합자료실 22시) / 주말 9시 ~17시,매주 월요일 / 법정공휴일(일요일 제외)
26506,강동구립천호도서관,37.5408046,127.1338987,평일 : 9시 ~ 18시 / 주말 9시 ~17시,매주 월요일 / 법정공휴일(일요일 제외)
27000,울주도서관,35.5588501,129.1373782,각 자료실: 화~일요일 09:00~18:00 / 자유열람실: 화~일요일 09:00~22:00,"매주 월요일 / 정부지정 공휴일, 기타 울주도서관장이 필요하다고 인정하는 경우"
27800,거제시립장평도서관,34.889635,128.609325,09:00 ~ 18:00,매주 월요일 / 법정공휴일
27801,거제시립옥포도서관,34.8970408,128.6875731,09:00 ~ 18:00,매주 월요일 / 법정공휴일
27802,거제시립장승포도서관,34.8699012,128.7313594,-,재건축에 따른 임시 폐관(2021.11. ~ 2024.상반기)
27803,거제시립수양도서관,34.8877852,128.6462266,09:00 ~ 18:00,매주 월요일 / 법정공휴일
27806,거제시립하청도서관,34.9554532,128.6550841,09:00 ~ 18:00,매주 월요일 / 법정공휴일
27807,옥포작은도서관,34.8938695,128.6961156,월~토요일(09:00~18:00) *사회적 거리두기 단계에 따라 변동 사항이 있을 수 있습니다.,매주 일요일 / 공휴일
27810,글밭작은도서관,34.8843826,128.6189394,월~금: 09~18시,"매주 토요일, 일요일 / 법정공휴일"
27813,거제시립아주도서관,34.8633998,128.6938561,평일 09:00~22:00(자료실은 18시) / 주말 09:00~18:00,매주 월요일 / 법정공휴일
1225,장안마루 작은도서관,37.5815929,127.0702457,10:00~18:00,법정공휴일
1212,답십리1동 아름드리 작은도서관,37.5718898,127.0511352,09:00~18:00/10:00~17:00,법정공휴일
1213,답십리2동 민들레 작은도서관,37.567353,127.0612752,09:00~18:00,"매주 토요일, 일요일"
1214,이문2동 작은도서관,37.6033142,127.0651101,09:00~18:00,"토요일, 일요일"
1218,장안1동 작은도서관,37.566901,127.0695125,09:00~18:00,"토요일, 일요일"
1220,휘경2동 꿈빛누리 작은도서관,37.5901107,127.0685658,09:00~18:00/10:00~17:00,법정공휴일
1221,이문1동 꿈꾸는 작은도서관,37.5976622,127.0654786,09:00~18:00/10:00~17:00,법정공휴일
1222,휘경1동 새싹마루 작은도서관,37.5928813,127.0657151,09:00~18:00/10:00~19:00,매주 월요일 / 법정공휴일
1223,전농2동 뜨락 작은도서관,37.5780526,127.0599929,09:00~18:00/10:00~17:00,법정공휴일
1224,동대문책마당도서관,37.5742015,127.0398327,평일 9:00~18:00,"매주 토요일, 일요일 / 법정공휴일"
1226,배봉산 숲속도서관,37.5794335,127.0658492,평일 : 9:00 ~ 22:00  주말 : 9:00 ~ 18:00,매주 월요일 / 법정공휴일
8224,원신흥도서관,36.3440483,127.3359618,종합/어린이자료실 09:00-18:00 (종합자료실은 화-금 22시까지 연장) / 열람실 08:0-22:00,"매주 월요일 / 법정공휴일, 정부지정 공휴일"
8225,월평도서관,36.3580403,127.3777371,09:00~22:00,"매주 금요일 / 국경일, 정부에서 정한 공휴일, 도서관 사정으로 인한 휴관하는 날"
4342,부천시립역곡도서관,37.4886425,126.8026956,"화~일 7:00~21:00 (안내데스크 평일(화~금) 9:00~18:00 / 주말(토,일) 9:00~17:00)",매주 월요일 / 법정공휴일
4343,신흥어울마당작은도서관,37.5198721,126.7932853,평일 09:00~18:00,"매주 토요일, 일요일 / 법정공휴일"
4344,상동어울마당작은도서관,37.4888402,126.7627195,월-금 9:00~18:00,"매주 토요일, 일요일 / 법정공휴일"
8544,팔판빛오름작은도서관,35.1794629,128.7966061,"화~토 09:00 ~ 18:00, 점심시간 12:00 ~ 13:00","매주 월요일, 일요일 / 법정공휴일, 임시공휴일"
8546,유토피아작은도서관,35.2433707,128.9034897,AM 10:00 ~ PM 18:00,"매주 월요일, 일요일 / 공휴일"
8547,김해율하도서관,35.1718789,128.8138273,"평일 09:00~22:00, 주말 09:00~18:00",매월 네번째 월요일 / 법정 공휴일
26200,성남시 중앙도서관,37.3985507,127.1068146,"일반열람실: 07:00 ~ 23:00(평일/주말) / 제 1·2 문헌정보실: 09:00~22:00(평일), 09:00~18:00(주말) / 어린이가족열람실 및 전자정보실: 09:00~18:00","매월 첫째주, 셋째주 월요일 / 신정, 설날 및 추석연휴(단, 자료실은 매주 월요일 휴실)"
26246,성남시 위례도서관,37.4752772,127.1417456,"종합자료실 및 노트북실 : 평일 9:00 ~ 22:00, 주말 09:00~18:00 / 어린이가족열람실 : 09:00~18:00",매주 월요일 / 법정공휴일
26201,성남시 중원어린이도서관,37.4475657,127.1631352,"하절기(3~10월) 09:00~20:00 / 동절기(11~2월) 09:00~18:00 / 토,일요일 09:00~18:00 ※도서관 운영시간 및 기타 운영에 관련한 사항은 상황에 따라 수시로 변동될 수 있으므로, 방문시 미리 도서관 홈페이지 또는 전화문의 등을 통해 확인하시기 바랍니다.",매주 월요일 / 공휴일
26202,성남시 해오름도서관,37.428659,127.153577,"일반열람실 평일 07:00~23:00, 주말 07:00~23:00 / 종합자료실 평일 09:00~22:00 , 주말 09:00~18:00 / 어린이자료실, 디지털자료실 09:00~18:00 (운영시간 및 도서관 운영에 관련한 사항은 상황에 따라 수시로 변동될 수 있으므로, 방문시 미리 도서관 홈페이지 또는 전화문의 등을 통해 확인하시기 바랍니다.)","매월 첫번째, 세번째 월요일 / 그 외 월요일, 법정공휴일 휴실, 1월1일, 설날연휴, 추석연휴"
26203,성남시 분당도서관,37.3580965,127.1165676,"일반열람실 : 7:00~23:00 / 문헌정보실 : 9:00~22:00(평일), 9:00~18:00(주말) / 어린이자료실, 전자정보실, 연속간행물실, 2문헌정보실 : 9:00~18:00 / 단, 현재 코로나19와 관련하여 상황변동시까지 단축 운영중입니다. 자세한 운영시간은 메인화면 [도서관 이용시간 안내]를 확인하시기 바랍니다.","매월 둘째주, 넷째주 월요일 / 신정, 설날연휴, 추석 휴관 (단, 자료실은 매주 월요일 휴실, 일반열람실은 운영)"
26204,성남시 서현도서관,37.3807258,127.1290412,"일반열람실, 장애인열람실 : 7:00~23:00 / 종합자료실 : 평일 9:00~22:00 / 주말 9:00~18:00 / 어린이자료실, 전자정보실 : 평일?주말 9:00~18:00 / 현재 코로나19와 관련하여 상황변동시까지 단축 운영중입니다. 자세한 운영시간은 메인화면 [도서관 이용시간 안내]를 확인하시기 바랍니다.",매주 금요일
26205,성남시 구미도서관,37.3454424,127.1077636,"문헌정보실(평일/주말) 09:00 ~ 20:00 / 09:00 ~ 18:00, 어린이가족열람실 및 전자정보실 09:00 ~ 18:00, 일반열람실(평일/주말) 09:00 ~ 20:00 / 09:00 ~ 18:00   *3월15일부터평일09:00~22:00 주말09:00~20:00  ※ 좌석수 30%이내 이용가능","매주 금요일 / 법정공휴일(코로나 종료시는 매월 첫째, 셋째주 금요일 및 법정공휴일)"
26206,성남시 무지개도서관,37.3395814,127.1208293,09:00 ~ 18:00,매주 월요일
26207,성남시 판교도서관,37.3918506,127.0908622,"문헌정보실(평일) 09:00 ~ 22:00 (주말) 09:00 ~ 18:00 / 어린이열람실 및 전자정보실 09:00 ~ 18:00 / 일반열람실,장애인실(평일/주말) 07:00 ~ 23:00 / 현재 코로나19로 도서관 운영시간 및 기타 운영에 관련한 사항은 상황에 따라 수시 변동될 수 있습니다. 자세한 운영시간은 판교도서관 메인화면 [도서관 이용시간 안내]를 확인 후 방문하시기 바랍니다.","매월 둘째주, 넷째주 금요일 / 신정, 설날, 추석연휴 (단, 자료실은 매주 금요일 휴실, 일반열람실은 운영)"
26208,성남시 판교어린이도서관,37.3897865,127.1098561,09:00~18:00(자료실) / 07:00~22:00(일반열람실),"매주 월요일 / 단 일반열람실은 매월 둘째주, 넷째주 월요일 휴관"
26209,성남시 운중도서관,37.3899728,127.0750756,"일반열람실 07:00~22:00, 문헌정보실 평일 09:00~20:00(주말 09:00~18:00), 어린이열람실 09:00~18:00","매월 첫번째, 세번째 월요일 / 신정, 설날연휴, 추석 / 자료열람실 매주 월요일 및 법정공휴일 휴실"
26210,성남시 중원도서관,37.4302108,127.1401167,"종합자료실(2층) : 평일 09:00~22:00, 주말 09:00~18:00 / 어린이?가족열람실, 장애인열람실(1층) : 09:00~18:00 / 일반열람실(4층) : 07:00~23:00 / (도서관 운영시간 및 기타 운영에 관련한 사항은 상황에 따라 수시로 변동될 수 있으므로, 방문시 미리 도서관 홈페이지 또는 전화문의 등을 통해 확인하시기 바랍니다.)","매주 금요일 / 공휴일 및 근로자의 날, 단 일반열람실은 매월 첫째주, 셋째주 금요일 휴관"
26211,성남시 수정도서관,37.4522753,127.1531016,"문헌정보실, 연속간행물실: 평일 09:00~20:00 주말 09:00~18:00  / 어린이?가족열람실, 전자정보실: 09:00~18:00 / 미래열람실(4층), 지혜열람실(2층): 평일 09:00~22:00 주말 09:00~20:00 / 서고도서 신청대: 09:00~17:30 (12:00~13:00 점심시간 제외)","매주 월요일 / 공휴일 및 근로자의 날, 단 일반열람실은 매월 둘째주, 넷째주 월요일 휴관"
26212,성남시 복정도서관,37.5231244,127.0313267,"일반열람실, 장애인열람실 07:00~23:00 / 종합자료실 평일09:00~22:00, 주말09:00~18:00 / 어린이가족열람실 09:00~18:00","매월 둘째주, 넷째주 금요일"
26229,성남시 논골도서관,37.4560537,127.1596671,평일 09:00~20:00 / 주말 09:00~18:00,매주 월요일 / 공휴일
27500,양평도서관,37.3985507,127.1068146,,
27501,양평군 양서친환경도서관,37.4475657,127.1631352,,
27502,양평군 어린이도서관,37.428659,127.153577,,
27503,양평군 용문도서관,37.3580965,127.1165676,,
27504,양평군 지평도서관,37.3807258,127.1290412,"열람실 09:00 - 20:00 (화~금) 09:00 - 18:00(토, 일) *월요일 휴실 / 어린이자료실 09:00 - 18:00 *월요일 휴실 / 종합자료실 09:00 - 20:00 (월~금) 09:00 - 18:00 (토, 일)",
27505,양평군 양동도서관,37.3454424,127.1077636,,
27900,광주시립중앙도서관,37.4105616,127.2528784,"열람실(멀티미디어실) 08~22시, 문헌자료실 평일 09~ 22시, 주말 09~18시, 어린이자료실 09~18시 / 휴관일, 공휴일, 신정, 구정(설날) 및 추석 연휴 기간에는 전체(열람실 포함) 휴관 / 중앙도서관은 월요일에도 열람실1, 열람실2, 멀티미디어실 운영 (운영시간 09~18시)",매주 월요일 / 법정공휴일
27901,광주시립오포도서관,37.3692382,127.2312356,"열람실(08시~23시/휴관일 09시~18시), 문헌자료실(09시~22시,토·일 09시~18시)",매주 금요일 / 법정공휴일
27902,광주시립초월도서관,37.3870605,127.2909196,"열람실(08시~22시/휴관일 09시~18시), 문헌자료실(09시~22시,토·일 09시~18시)",매주 금요일 / 법정공휴일
27903,광주시립곤지암도서관,37.3489171,127.3410147,"열람실(08시~23시/휴관일 09시~18시), 문헌자료실(09시~22시,토·일 09시~18시)",매주 월요일 / 법정공휴일
27904,광주시립능평도서관,37.3496999,127.1671923,"운영시간 열람실(08시~22시/휴관일 전체휴관), 문헌자료실(09시~22시,토&middot;일 09시~18시)",매주 월요일 / 법정공휴일
27905,오포작은도서관,37.3630587,127.1551653,화~토(주5일) 11:00~20:00(평일) 09:00~18:00(토요일),"매주 월요일, 일요일 / 법정공휴일"
27906,대주작은도서관,37.3757817,127.2614716,화~토(주5일) 11:00~20:00(평일) 09:00~18:00(토요일),"매주 월요일, 일요일 / 법정공휴일"
27907,도척작은도서관,37.3046236,127.3311836,월~금(주5일) 09:00~18:00,"매주 토요일, 일요일 / 법정공휴일"
27908,퇴촌작은도서관,37.4706233,127.3092664,화~토(주5일) 09:00~20:00(평일) 09:00~18:00(토요일),"매주 일요일, 월요일 / 법정공휴일"
27909,남한산성작은도서관,37.4773703,127.1872933,화~토(주5일) 09:00~18:00,"매주 일요일, 월요일 / 법정공휴일"
27910,광남작은도서관,37.3855352,127.2365257,"화~일(주6일) 09:00~21:00, 토~일 09:00~18:00",매주 월요일 / 법정공휴일
27100,울산도서관,35.533571,129.3360171,"화-금: 종합자료실(09시-21시), 어린이?디지털자료실(09시-18시) / 토-일: 종합?어린이?디지털자료실(09시-18시)","매주 월요일 / 법정공휴일, 그 밖의 울산도서관장이 필요하다고 인정하는 경우"
25601,중봉도서관,37.6256899,126.7067349,,"인근 재개발 공사에 따른 안전사고 예방, 이용 환경 악화, 노후 시설 리모델링 실시 예정으로 2023. 1. 1.부터 운영중단 / 2025년 재개관 예정"
25602,양곡도서관,37.6616215,126.6314142,"평일 09:00~22:00, 주말 09:00~17:00",매주 금요일 / 일요일을 제외한 법정공휴일
25603,고촌도서관,37.6032053,126.7711481,"평일 09:00~22:00, 주말 09:00~17:00",매주 금요일 / 일요일을 제외한 법정공휴일
25604,풍무도서관,37.6081598,126.7262332,"평일 09:00~22:00, 주말 09:00~17:00",매주 월요일 / 일요일을 제외한 법정공휴일
25605,통진도서관,37.6939423,126.5920404,"<자료실> 평일 종합자료실, 디지털자료실 09:00~22:00, 어린이자료실, 다문화자료실 09:00~18:00 / 주말 09:00~17:00 <학습실> 08:00~22:00",매주 수요일 / 일요일을 제외한 법정공휴일
25606,누리봄작은도서관,37.6248158,126.7145551,10:00~18:00,"매주 토요일, 일요일 / 법정공휴일 등"
25607,대곶작은도서관,37.6521773,126.5840833,09:00~18:00,"매주 토요일, 일요일 / 법정공휴일 등"
25608,구래작은도서관,37.2937629,127.0000255,09:00~18:00,"매주 토요일, 일요일 / 법정공휴일 등"
25609,운양작은도서관,37.6493088,126.6849894,10:00~18:00,"매주 토요일, 일요일 / 법정공휴일 등"
25300,구미시립중앙도서관,36.1140333,128.335603,"종합자료실 09:00~20:00(토,일 09:00~17:00)","매월 첫째주, 셋째주 월요일 / 법정공휴일"
25301,구미시립상모정수도서관,36.0873769,128.3564442,"종합자료실 09:00~20:00(토,일 09:00~17:00)","매월 둘째주, 넷째주 월요일 / 법정공휴일"
